"","handle","score.sys","score.prov","timestamp","submission_id","mm_rating","mm_events","mm_reg","algo_rating","algo_events","algo_reg","country","payments","days_as_member","gender","school","treatment","room_size","room_id","mm_rating_imputed","age","educ","prlang","risk","odds.sys","odds.prov"
"1513","sas4eka",0.7946346,0.80267392,2015-03-14 12:18:05,53,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.861686059950624,0.905865115086863
"1514","sas4eka",0.8007449,0.80500684,2015-03-14 12:24:30,54,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.894939354814693,0.919367324886282
"1515","sas4eka",0.7970548,0.80988759,2015-03-14 14:32:11,55,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.874617713727093,0.948687434502465
"1516","sas4eka",0.8020446,0.81056747,2015-03-14 14:37:30,56,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.902277312294143,0.952891564244848
"1517","sas4eka",0.7986983,0.8036689,2015-03-14 14:42:57,57,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.883576565544627,0.911584504065945
"1518","sas4eka",0.8059981,0.82696591,2015-03-14 17:26:00,58,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.925202731083288,1.06430182061425
"1519","sas4eka",0.7983193,0.80748933,2015-03-14 17:31:51,59,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.881497652622437,0.934094593097796
"1520","sas4eka",0.7964269,0.8125673,2015-03-14 17:42:20,60,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.871233169602953,0.965434581782694
"1521","sas4eka",0.7994467,0.8137269,2015-03-14 18:36:27,61,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.887704809894604,0.972831001956553
"1522","sas4eka",0.8035382,0.81024199,2015-03-14 19:03:55,62,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.910829903302377,0.950875155826856
"1523","sas4eka",0.8005579,0.80552558,2015-03-14 19:12:00,63,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.893891444311257,0.922413653478873
"1524","sas4eka",0.7883074,0.80701779,2015-03-14 20:18:46,64,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.829275429309841,0.931268051837372
"1525","sas4eka",0.8061367,0.81824118,2015-03-14 21:17:28,65,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.926023404785726,1.0025238412269
"1526","sas4eka",0.8057755,0.82014751,2015-03-14 21:25:55,66,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.923887130564859,1.01551042748186
"1527","sas4eka",0.78487,0.81786911,2015-03-15 05:37:32,67,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.812466800376065,1.00002087827554
"1528","sas4eka",0.7806049,0.78917922,2015-03-15 05:43:25,68,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.792342991290606,0.833625703256679
"1529","sas4eka",0.7871334,0.81459243,2015-03-15 05:49:40,69,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.823473615761426,0.978412019563454
"1530","sas4eka",0.7942993,0.8145302,2015-03-15 08:22:23,70,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.85991847872613,0.97800901681619
"1531","sas4eka",0.7952494,0.82780437,2015-03-15 08:28:25,71,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.864942104000604,1.07056849920824
"1532","sas4eka",0.7998107,0.82767464,2015-03-15 08:33:49,72,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.889723825062318,1.0695949050277
"1533","sas4eka",0.797546,0.81479989,2015-03-15 10:15:11,73,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.877280044939456,0.979757491186623
"1534","sas4eka",0.7956274,0.82171844,2015-03-15 10:20:31,74,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.866953755837371,1.02642088152686
"1535","sas4eka",0.8073829,0.8247932,2015-03-15 10:42:47,75,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.933455412934911,1.04834200007519
"1536","sas4eka",0.7852998,0.80786832,2015-03-15 13:37:09,76,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.814539048982732,0.936376420737784
"1537","sas4eka",0.7885986,0.81121271,2015-03-15 13:54:20,77,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.830724490436517,0.956909498646157
"1538","sas4eka",0.7914894,0.8110912,2015-03-15 14:03:02,78,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.84532913259279,0.956150753456643
"1539","sas4eka",0.7852063,0.79592385,2015-03-15 15:47:31,79,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.814087539896975,0.868536626404188
"1540","sas4eka",0.7891221,0.81039359,2015-03-15 15:52:51,80,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.833339580377724,0.951813484397295
"1541","sas4eka",0.7847025,0.80441801,2015-03-15 15:58:20,81,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.81166145212735,0.915928971093053
"1542","sas4eka",0.7848457,0.81475436,2015-03-15 18:17:14,82,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.812349887017252,0.979461950494339
"1543","sas4eka",0.7925961,0.80371638,2015-03-15 18:41:41,83,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.851028067870551,0.911858880257003
"1544","sas4eka",0.7906103,0.80574655,2015-03-15 18:47:37,84,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.840845152263225,0.923716253141556
"1545","sas4eka",0.7949831,0.82586859,2015-03-15 19:06:42,85,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.863529354402844,1.05619158677544
"1546","sas4eka",0.7884337,0.81943621,2015-03-16 11:51:13,86,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.829903429903181,1.01063273335033
"1547","sas4eka",0.7919463,0.81447883,2015-03-16 11:56:18,87,0.325966850828729,11,24,2015,123,141,"Belarus",5075,1603.35082175926,"Male","Some school","race","Large","1H",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","C++","7",0.847674584043632,0.977676547355523
"1548","SebM",0.8018433,0.80163083,2015-03-10 07:49:53,1,0.36353591160221,12,17,0,0,0,"France",0,797.680601851852,"Male","No school","tournament","Large","2F",FALSE,"41-50 years","High School","Java","8",0.901134495715966,0.899930781050063
"1549","smudge",0.7802401,0.79408493,2015-03-09 13:00:49,1,0.365745856353591,21,39,638,135,104,"United States",1222,4964.28203703704,"Male","No school","race","Large","1H",FALSE,"31-40 years","Postgraduate/Master of arts","Other","3",0.790658036206076,0.858791413688502
"1550","smudge",0.6872881,0.71153895,2015-03-11 03:21:42,2,0.365745856353591,21,39,638,135,104,"United States",1222,4964.28203703704,"Male","No school","race","Large","1H",FALSE,"31-40 years","Postgraduate/Master of arts","Other","3",0.489444313916962,0.549313623302022
"1551","smudge",0.7201063,0.74438339,2015-03-11 09:17:35,3,0.365745856353591,21,39,638,135,104,"United States",1222,4964.28203703704,"Male","No school","race","Large","1H",FALSE,"31-40 years","Postgraduate/Master of arts","Other","3",0.572944241183978,0.648509696853628
"1552","smudge",0.6516977,0.67495166,2015-03-11 09:54:21,4,0.365745856353591,21,39,638,135,104,"United States",1222,4964.28203703704,"Male","No school","race","Large","1H",FALSE,"31-40 years","Postgraduate/Master of arts","Other","3",0.416676221569119,0.462416783707924
"1553","smudge",0.730695,0.78526703,2015-03-11 10:38:22,5,0.365745856353591,21,39,638,135,104,"United States",1222,4964.28203703704,"Male","No school","race","Large","1H",FALSE,"31-40 years","Postgraduate/Master of arts","Other","3",0.604227643175911,0.814380758744465
"1554","smudge",0.7182096,0.75127273,2015-03-11 11:28:40,6,0.365745856353591,21,39,638,135,104,"United States",1222,4964.28203703704,"Male","No school","race","Large","1H",FALSE,"31-40 years","Postgraduate/Master of arts","Other","3",0.567588887000202,0.67264062440314
"1555","smudge",0.7417345,0.77431678,2015-03-11 12:52:36,7,0.365745856353591,21,39,638,135,104,"United States",1222,4964.28203703704,"Male","No school","race","Large","1H",FALSE,"31-40 years","Postgraduate/Master of arts","Other","3",0.639574228341093,0.764061422323174
"1556","smudge",0.6772655,0.71823842,2015-03-11 19:20:03,8,0.365745856353591,21,39,638,135,104,"United States",1222,4964.28203703704,"Male","No school","race","Large","1H",FALSE,"31-40 years","Postgraduate/Master of arts","Other","3",0.467328676168451,0.567669721151024
"1557","smudge",0.7236328,0.7636728,2015-03-11 20:13:25,9,0.365745856353591,21,39,638,135,104,"United States",1222,4964.28203703704,"Male","No school","race","Large","1H",FALSE,"31-40 years","Postgraduate/Master of arts","Other","3",0.583096744447682,0.719618772813583
"1558","smudge",0.7802401,0.79408493,2015-03-15 19:59:48,10,0.365745856353591,21,39,638,135,104,"United States",1222,4964.28203703704,"Male","No school","race","Large","1H",FALSE,"31-40 years","Postgraduate/Master of arts","Other","3",0.790658036206076,0.858791413688502
"1559","soybean",0.7802401,0.79408493,2015-03-09 17:52:31,1,0.29097605893186,0,3,0,0,0,"United States",0,31.9516203703704,"Male","Some school","tournament","Small","2C",TRUE,"20-25 years old","Undergraduate/Bachelor's degree","C++","10-completely willing",0.790658036206076,0.858791413688502
"1560","soybean",0.7802401,0.79408493,2015-03-10 01:02:42,2,0.29097605893186,0,3,0,0,0,"United States",0,31.9516203703704,"Male","Some school","tournament","Small","2C",TRUE,"20-25 years old","Undergraduate/Bachelor's degree","C++","10-completely willing",0.790658036206076,0.858791413688502
"1561","soybean",0.7928669,0.7993725,2015-03-10 16:14:15,3,0.29097605893186,0,3,0,0,0,"United States",0,31.9516203703704,"Male","Some school","tournament","Small","2C",TRUE,"20-25 years old","Undergraduate/Bachelor's degree","C++","10-completely willing",0.852431822197179,0.887294140344261
"1562","soybean",0.8014774,0.80540331,2015-03-12 23:09:18,4,0.29097605893186,0,3,0,0,0,"United States",0,31.9516203703704,"Male","Some school","tournament","Small","2C",TRUE,"20-25 years old","Undergraduate/Bachelor's degree","C++","10-completely willing",0.899063150119843,0.921694153393515
"1563","soybean",0.7890079,0.80255224,2015-03-15 23:36:14,5,0.29097605893186,0,3,0,0,0,"United States",0,31.9516203703704,"Male","Some school","tournament","Small","2C",TRUE,"20-25 years old","Undergraduate/Bachelor's degree","C++","10-completely willing",0.832767999471692,0.905169624313551
"1564","soybean",0.8014774,0.80540331,2015-03-16 00:06:40,6,0.29097605893186,0,3,0,0,0,"United States",0,31.9516203703704,"Male","Some school","tournament","Small","2C",TRUE,"20-25 years old","Undergraduate/Bachelor's degree","C++","10-completely willing",0.899063150119843,0.921694153393515
"1565","tanzaku",0.7802401,0.79408493,2015-03-13 22:07:52,1,0.300920810313075,27,56,2151,188,212,"Japan",257.7,2951.91584490741,"Male","Some school","tournament","Small","2C",FALSE,"26-30 years","Postgraduate/Master of arts","Java","3",0.790658036206076,0.858791413688502
"1566","tanzaku",0.7802401,0.79408493,2015-03-13 22:15:18,2,0.300920810313075,27,56,2151,188,212,"Japan",257.7,2951.91584490741,"Male","Some school","tournament","Small","2C",FALSE,"26-30 years","Postgraduate/Master of arts","Java","3",0.790658036206076,0.858791413688502
"1567","TMALBONPH",0.8018433,0.80163083,2015-03-11 02:02:52,1,0.340331491712707,0,27,0,0,0,"Philippines",34677.54,1790.79652777778,"Male","No school","target","Large","3H",TRUE,"51 years and above","Undergraduate/Bachelor's degree","C++","10-completely willing",0.901134495715966,0.899930781050063
"1568","TMALBONPH",0.7996332,0.80445645,2015-03-14 09:54:54,2,0.340331491712707,0,27,0,0,0,"Philippines",34677.54,1790.79652777778,"Male","No school","target","Large","3H",TRUE,"51 years and above","Undergraduate/Bachelor's degree","C++","10-completely willing",0.888738361421211,0.916152801917499
"1569","TMALBONPH",0.7943067,0.8074325,2015-03-14 13:30:45,3,0.340331491712707,0,27,0,0,0,"Philippines",34677.54,1790.79652777778,"Male","No school","target","Large","3H",TRUE,"51 years and above","Undergraduate/Bachelor's degree","C++","10-completely willing",0.859957426682581,0.933753204721778
"1570","TMALBONPH",0.8074818,0.80810092,2015-03-15 04:59:53,4,0.340331491712707,0,27,0,0,0,"Philippines",34677.54,1790.79652777778,"Male","No school","target","Large","3H",TRUE,"51 years and above","Undergraduate/Bachelor's degree","C++","10-completely willing",0.934049347404258,0.937781324931373
"1571","TMALBONPH",0.6268894,0.61545591,2015-03-15 13:59:24,5,0.340331491712707,0,27,0,0,0,"Philippines",34677.54,1790.79652777778,"Male","No school","target","Large","3H",TRUE,"51 years and above","Undergraduate/Bachelor's degree","C++","10-completely willing",0.374164181473652,0.356418039198495
"1572","TMALBONPH",0.8074818,0.80810092,2015-03-15 14:11:15,6,0.340331491712707,0,27,0,0,0,"Philippines",34677.54,1790.79652777778,"Male","No school","target","Large","3H",TRUE,"51 years and above","Undergraduate/Bachelor's degree","C++","10-completely willing",0.934049347404258,0.937781324931373
"1573","TMALBONPH",0.1650246,0.10496967,2015-03-15 18:58:13,7,0.340331491712707,0,27,0,0,0,"Philippines",34677.54,1790.79652777778,"Male","No school","target","Large","3H",TRUE,"51 years and above","Undergraduate/Bachelor's degree","C++","10-completely willing",0.0440132946862998,0.0261177013006828
"1574","TMALBONPH",0.8074818,0.80810092,2015-03-15 20:33:22,8,0.340331491712707,0,27,0,0,0,"Philippines",34677.54,1790.79652777778,"Male","No school","target","Large","3H",TRUE,"51 years and above","Undergraduate/Bachelor's degree","C++","10-completely willing",0.934049347404258,0.937781324931373
"1575","TMALBONPH",0.8071135,0.79948919,2015-03-15 22:25:05,9,0.340331491712707,0,27,0,0,0,"Philippines",34677.54,1790.79652777778,"Male","No school","target","Large","3H",TRUE,"51 years and above","Undergraduate/Bachelor's degree","C++","10-completely willing",0.931840646214986,0.887940113184103
"1576","TMALBONPH",0.8042377,0.80755412,2015-03-16 03:04:28,10,0.340331491712707,0,27,0,0,0,"Philippines",34677.54,1790.79652777778,"Male","No school","target","Large","3H",TRUE,"51 years and above","Undergraduate/Bachelor's degree","C++","10-completely willing",0.914880224011688,0.934484044639965
"1577","TMALBONPH",0.7816934,0.80570497,2015-03-16 05:39:27,11,0.340331491712707,0,27,0,0,0,"Philippines",34677.54,1790.79652777778,"Male","No school","target","Large","3H",TRUE,"51 years and above","Undergraduate/Bachelor's degree","C++","10-completely willing",0.797404074937729,0.923470916212965
"1578","TMALBONPH",0.7953811,0.79403918,2015-03-16 09:44:55,12,0.340331491712707,0,27,0,0,0,"Philippines",34677.54,1790.79652777778,"Male","No school","target","Large","3H",TRUE,"51 years and above","Undergraduate/Bachelor's degree","C++","10-completely willing",0.865642145389202,0.858551183697134
"1579","TMALBONPH",0.7904192,0.79189417,2015-03-16 09:51:32,13,0.340331491712707,0,27,0,0,0,"Philippines",34677.54,1790.79652777778,"Male","No school","target","Large","3H",TRUE,"51 years and above","Undergraduate/Bachelor's degree","C++","10-completely willing",0.839875395649968,0.847406459292956
"1580","TMALBONPH",0.8018433,0.80190542,2015-03-16 10:13:33,14,0.340331491712707,0,27,0,0,0,"Philippines",34677.54,1790.79652777778,"Male","No school","target","Large","3H",TRUE,"51 years and above","Undergraduate/Bachelor's degree","C++","10-completely willing",0.901134495715966,0.901486914431666
"1581","TMALBONPH",0.8074818,0.80810092,2015-03-16 10:25:31,15,0.340331491712707,0,27,0,0,0,"Philippines",34677.54,1790.79652777778,"Male","No school","target","Large","3H",TRUE,"51 years and above","Undergraduate/Bachelor's degree","C++","10-completely willing",0.934049347404258,0.937781324931373
"1582","tri_code",0.7802401,0.79408493,2015-03-15 11:45:31,1,0.240147329650092,1,17,0,0,0,"Indonesia",0,860.147314814815,"Male","No school","tournament","Large","2H",FALSE,"31-40 years","Postgraduate/Master of arts","Java","8",0.790658036206076,0.858791413688502
"1583","tri_code",0.7802401,0.79408493,2015-03-16 10:05:25,2,0.240147329650092,1,17,0,0,0,"Indonesia",0,860.147314814815,"Male","No school","tournament","Large","2H",FALSE,"31-40 years","Postgraduate/Master of arts","Java","8",0.790658036206076,0.858791413688502
"1584","Vetteru",0.8144712,0.81389909,2015-03-15 07:43:59,1,0.518968692449355,0,2,1550,33,36,"Japan",0,808.606284722222,"Male","Some school","race","Large","1G",TRUE,"20-25 years old","High School","C++","1-unwilling",0.977627181280464,0.973937162487717
"1585","WojciechMigda",0.7928669,0.7993725,2015-03-09 16:01:17,1,0.401473296500921,4,6,0,0,0,"Poland",0,85.6397569444444,"Male","No school","target","Large","3E",FALSE,"31-40 years","Doctorate/PhD","C++","4",0.852431822197179,0.887294140344261
"1586","wsobolewski",0.8056829,0.80613077,2015-03-11 06:43:59,1,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.923340737943933,0.925988268238835
"1587","wsobolewski",0.8027714,0.80504965,2015-03-12 04:35:53,2,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.906422904171697,0.919618115167589
"1588","wsobolewski",0.8020165,0.80571237,2015-03-12 12:34:12,3,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.90211764394302,0.923514571188468
"1589","wsobolewski",0.8062731,0.80783976,2015-03-12 16:10:01,4,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.926832198396018,0.936204152757586
"1590","wsobolewski",0.7981439,0.81311932,2015-03-14 12:50:02,5,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.880538180761919,0.968944151847833
"1591","wsobolewski",0.8024175,0.80299264,2015-03-15 00:53:42,6,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.904400485501731,0.9076909068706
"1592","wsobolewski",0.7949791,0.80653538,2015-03-15 01:58:42,7,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.863508161957847,0.928390611397303
"1593","wsobolewski",0.7880795,0.80320118,2015-03-15 02:40:17,8,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.828144137743156,0.908888731666856
"1594","wsobolewski",0.7981439,0.81311932,2015-03-15 02:45:55,9,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.880538180761919,0.968944151847833
"1595","wsobolewski",0.7895959,0.78668085,2015-03-15 05:04:58,10,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.835717617672141,0.821254203031923
"1596","wsobolewski",0.8091036,0.80502035,2015-03-15 05:37:30,11,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.943876702222232,0.91944645750838
"1597","wsobolewski",0.8029534,0.80965114,2015-03-15 06:27:37,12,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.907465801180402,0.947232352589899
"1598","wsobolewski",0.8147126,0.81945724,2015-03-15 12:32:43,13,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.97919100902665,1.01077639386064
"1599","wsobolewski",0.8143713,0.8181371,2015-03-15 15:04:24,14,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.976981203022742,1.0018226498796
"1600","wsobolewski",0.8020352,0.81712085,2015-03-15 15:10:10,15,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.90222389506013,0.995018073028834
"1601","wsobolewski",0.8092593,0.81528839,2015-03-15 15:24:16,16,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.944828964045226,0.982937570892701
"1602","wsobolewski",0.8156322,0.81510449,2015-03-15 15:51:09,17,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.985185839044855,0.981738430473393
"1603","wsobolewski",0.7964847,0.80824201,2015-03-15 16:10:10,18,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.871543853865673,0.938635169349005
"1604","wsobolewski",0.8147126,0.81945724,2015-03-15 16:53:58,19,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.97919100902665,1.01077639386064
"1605","wsobolewski",0.8070014,0.81520858,2015-03-16 02:52:34,20,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.9311700540228,0.982416867765832
"1606","wsobolewski",0.8079777,0.81443623,2015-03-16 05:39:00,21,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.937036652088761,0.97740097743647
"1607","wsobolewski",0.8147126,0.81945724,2015-03-16 05:44:40,22,0.250828729281768,9,26,506,6,8,"Poland",8305,2445.71457175926,"Male","No school","target","Large","3F",FALSE,"31-40 years","Undergraduate/Bachelor's degree","C#","6",0.97919100902665,1.01077639386064
"1608","WTrei",0.7928669,0.7993725,2015-03-08 16:19:37,1,0.511970534069982,20,34,1237,3,4,"Germany",39050,1313.43554398148,"Male","Some school","race","Small","1C",FALSE,"26-30 years","Postgraduate/Master of arts","C++","3",0.852431822197179,0.887294140344261
"1609","WTrei",0.8020211,0.80787306,2015-03-09 04:48:18,2,0.511970534069982,20,34,1237,3,4,"Germany",39050,1313.43554398148,"Male","Some school","race","Small","1C",FALSE,"26-30 years","Postgraduate/Master of arts","C++","3",0.902143778720009,0.936405016387399
"1610","WTrei",0.8023952,0.80510037,2015-03-09 05:06:35,3,0.511970534069982,20,34,1237,3,4,"Germany",39050,1313.43554398148,"Male","Some school","race","Small","1C",FALSE,"26-30 years","Postgraduate/Master of arts","C++","3",0.904273291166931,0.919915386536043
"1611","WTrei",0.8038674,0.80901299,2015-03-09 05:53:52,4,0.511970534069982,20,34,1237,3,4,"Germany",39050,1313.43554398148,"Male","Some school","race","Small","1C",FALSE,"26-30 years","Postgraduate/Master of arts","C++","3",0.912732473955801,0.943323245796923
"1612","WTrei",0.802583,0.81041549,2015-03-09 08:44:01,5,0.511970534069982,20,34,1237,3,4,"Germany",39050,1313.43554398148,"Male","Some school","race","Small","1C",FALSE,"26-30 years","Postgraduate/Master of arts","C++","3",0.905345359385443,0.951949158550727
"1613","WTrei",0.8038763,0.80693615,2015-03-09 09:28:14,6,0.511970534069982,20,34,1237,3,4,"Germany",39050,1313.43554398148,"Male","Some school","race","Small","1C",FALSE,"26-30 years","Postgraduate/Master of arts","C++","3",0.912783999076119,0.930780081268129
